OrderDate,Customer Id,Region,OrderID,Product,Quantity,UnitPrice
8/31/2024,Cus1265,West,1020,Hat,7,50
1/31/2023,Cus1258,North,1001,Shirt,5,20
2/28/2023,Cus1496,South,1002,Shoes,10,50
3/31/2023,Cus1328,East,1003,Hat,7,15
4/30/2023,Cus1474,West,1004,Socks,3,5
5/31/2023,Cus1355,North,1005,Jacket,2,60
6/30/2023,Cus1483,South,1006,Gloves,8,25
7/31/2023,Cus1258,East,1007,Shirt,12,40
8/31/2023,Cus1489,West,1008,Shoes,4,15
9/30/2023,Cus1176,North,1009,Hat,7,10
10/31/2023,Cus1128,South,1010,Socks,9,30
11/30/2023,Cus1017,East,1011,Jacket,6,35
12/31/2023,Cus1028,West,1012,Gloves,5,20
1/31/2024,Cus1303,North,1013,Shirt,8,50
2/29/2024,Cus1464,South,1014,Shoes,10,60
3/31/2024,Cus1259,East,1015,Hat,11,10
4/30/2024,Cus1456,West,1016,Socks,4,20
5/31/2024,Cus1039,North,1017,Jacket,3,30
6/30/2024,Cus1104,South,1018,Gloves,12,25
7/31/2024,Cus1399,East,1019,Shoes,5,15
8/31/2024,Cus1230,West,1020,Hat,7,50
1/31/2023,Cus1268,North,1001,Shirt,5,20
2/28/2023,Cus1201,South,1002,Shoes,10,50
3/31/2023,Cus1383,East,1003,Hat,7,15
4/30/2023,Cus1345,West,1004,Socks,3,5
5/31/2023,Cus1345,North,1005,Jacket,2,60
6/30/2023,Cus1491,South,1006,Gloves,8,25
7/31/2023,Cus1247,East,1007,Shirt,12,40
8/31/2023,Cus1085,West,1008,Shoes,4,15
9/30/2023,Cus1150,North,1009,Hat,7,10
10/31/2023,Cus1084,South,1010,Socks,9,30
11/30/2023,Cus1112,East,1011,Jacket,6,35
12/31/2023,Cus1422,West,1012,Gloves,5,20
1/31/2024,Cus1152,North,1013,Shirt,8,50
2/29/2024,Cus1257,South,1014,Shoes,10,60
3/31/2024,Cus1202,East,1015,Hat,11,10
4/30/2024,Cus1188,West,1016,Socks,4,20
5/31/2024,Cus1247,North,1017,Jacket,3,30
6/30/2024,Cus1308,South,1018,Gloves,12,25
7/31/2024,Cus1027,East,1019,Shoes,5,15
8/31/2024,Cus1356,West,1020,Hat,7,50
1/31/2023,Cus1058,North,1001,Shirt,5,20
2/28/2023,Cus1111,South,1002,Shoes,10,50
3/31/2023,Cus1081,East,1003,Hat,7,15
4/30/2023,Cus1011,West,1004,Socks,3,5
5/31/2023,Cus1016,North,1005,Jacket,2,60
6/30/2023,Cus1285,South,1006,Gloves,8,25
7/31/2023,Cus1337,East,1007,Shirt,12,40
8/31/2023,Cus1206,West,1008,Shoes,4,15
9/30/2023,Cus1274,North,1009,Hat,7,10
10/31/2023,Cus1123,South,1010,Socks,9,30
11/30/2023,Cus1072,East,1011,Jacket,6,35
12/31/2023,Cus1407,West,1012,Gloves,5,20
1/31/2024,Cus1490,North,1013,Shirt,8,50
2/29/2024,Cus1157,South,1014,Shoes,10,60
3/31/2024,Cus1487,East,1015,Hat,11,10
4/30/2024,Cus1428,West,1016,Socks,4,20
5/31/2024,Cus1109,North,1017,Jacket,3,30
6/30/2024,Cus1175,South,1018,Gloves,12,25
7/31/2024,Cus1286,East,1019,Shoes,5,15
8/31/2024,Cus1318,West,1020,Hat,7,50
1/31/2023,Cus1064,North,1001,Shirt,5,20
2/28/2023,Cus1275,South,1002,Shoes,10,50
3/31/2023,Cus1322,East,1003,Hat,7,15
4/30/2023,Cus1479,West,1004,Socks,3,5
5/31/2023,Cus1352,North,1005,Jacket,2,60
6/30/2023,Cus1378,South,1006,Gloves,8,25
7/31/2023,Cus1204,East,1007,Shirt,12,40
8/31/2023,Cus1430,West,1008,Shoes,4,15
9/30/2023,Cus1091,North,1009,Hat,7,10
10/31/2023,Cus1417,South,1010,Socks,9,30
11/30/2023,Cus1368,East,1011,Jacket,6,35
12/31/2023,Cus1220,West,1012,Gloves,5,20
1/31/2024,Cus1369,North,1013,Shirt,8,50
2/29/2024,Cus1143,South,1014,Shoes,10,60
3/31/2024,Cus1321,East,1015,Hat,11,10
4/30/2024,Cus1386,West,1016,Socks,4,20
5/31/2024,Cus1499,North,1017,Jacket,3,30
6/30/2024,Cus1051,South,1018,Gloves,12,25
7/31/2024,Cus1072,East,1019,Shoes,5,15
8/31/2024,Cus1180,West,1020,Hat,7,50
1/31/2023,Cus1497,North,1001,Shirt,5,20
2/28/2023,Cus1386,South,1002,Shoes,10,50
3/31/2023,Cus1224,East,1003,Hat,7,15
4/30/2023,Cus1257,West,1004,Socks,3,5
5/31/2023,Cus1490,North,1005,Jacket,2,60
6/30/2023,Cus1104,South,1006,Gloves,8,25
7/31/2023,Cus1242,East,1007,Shirt,12,40
8/31/2023,Cus1248,West,1008,Shoes,4,15
9/30/2023,Cus1417,North,1009,Hat,7,10
10/31/2023,Cus1419,South,1010,Socks,9,30
11/30/2023,Cus1306,East,1011,Jacket,6,35
12/31/2023,Cus1460,West,1012,Gloves,5,20
1/31/2024,Cus1145,North,1013,Shirt,8,50
2/29/2024,Cus1382,South,1014,Shoes,10,60
3/31/2024,Cus1013,East,1015,Hat,11,10
4/30/2024,Cus1287,West,1016,Socks,4,20
5/31/2024,Cus1070,North,1017,Jacket,3,30
6/30/2024,Cus1379,South,1018,Gloves,12,25
7/31/2024,Cus1368,East,1019,Shoes,5,15
8/31/2024,Cus1349,West,1020,Hat,7,50
1/31/2023,Cus1478,North,1001,Shirt,5,20
2/28/2023,Cus1071,South,1002,Shoes,10,50
3/31/2023,Cus1122,East,1003,Hat,7,15
4/30/2023,Cus1230,West,1004,Socks,3,5
5/31/2023,Cus1461,North,1005,Jacket,2,60
6/30/2023,Cus1466,South,1006,Gloves,8,25
7/31/2023,Cus1257,East,1007,Shirt,12,40
8/31/2023,Cus1389,West,1008,Shoes,4,15
9/30/2023,Cus1280,North,1009,Hat,7,10
10/31/2023,Cus1291,South,1010,Socks,9,30
11/30/2023,Cus1278,East,1011,Jacket,6,35
12/31/2023,Cus1164,West,1012,Gloves,5,20
1/31/2024,Cus1382,North,1013,Shirt,8,50
2/29/2024,Cus1227,South,1014,Shoes,10,60
3/31/2024,Cus1283,East,1015,Hat,11,10
4/30/2024,Cus1224,West,1016,Socks,4,20
5/31/2024,Cus1227,North,1017,Jacket,3,30
6/30/2024,Cus1156,South,1018,Gloves,12,25
7/31/2024,Cus1383,East,1019,Shoes,5,15
8/31/2024,Cus1122,West,1020,Hat,7,50
1/31/2023,Cus1236,North,1001,Shirt,5,20
2/28/2023,Cus1215,South,1002,Shoes,10,50
3/31/2023,Cus1268,East,1003,Hat,7,15
4/30/2023,Cus1272,West,1004,Socks,3,5
5/31/2023,Cus1144,North,1005,Jacket,2,60
6/30/2023,Cus1269,South,1006,Gloves,8,25
7/31/2023,Cus1054,East,1007,Shirt,12,40
8/31/2023,Cus1069,West,1008,Shoes,4,15
9/30/2023,Cus1297,North,1009,Hat,7,10
10/31/2023,Cus1183,South,1010,Socks,9,30
11/30/2023,Cus1439,East,1011,Jacket,6,35
12/31/2023,Cus1211,West,1012,Gloves,5,20
1/31/2024,Cus1176,North,1013,Shirt,8,50
2/29/2024,Cus1297,South,1014,Shoes,10,60
3/31/2024,Cus1062,East,1015,Hat,11,10
4/30/2024,Cus1328,West,1016,Socks,4,20
5/31/2024,Cus1460,North,1017,Jacket,3,30
6/30/2024,Cus1443,South,1018,Gloves,12,25
7/31/2024,Cus1264,East,1019,Shoes,5,15
8/31/2024,Cus1284,West,1020,Hat,7,50
1/31/2023,Cus1073,North,1001,Shirt,5,20
2/28/2023,Cus1444,South,1002,Shoes,10,50
3/31/2023,Cus1176,East,1003,Hat,7,15
4/30/2023,Cus1495,West,1004,Socks,3,5
5/31/2023,Cus1416,North,1005,Jacket,2,60
6/30/2023,Cus1320,South,1006,Gloves,8,25
7/31/2023,Cus1034,East,1007,Shirt,12,40
8/31/2023,Cus1096,West,1008,Shoes,4,15
9/30/2023,Cus1039,North,1009,Hat,7,10
10/31/2023,Cus1483,South,1010,Socks,9,30
11/30/2023,Cus1328,East,1011,Jacket,6,35
12/31/2023,Cus1494,West,1012,Gloves,5,20
1/31/2024,Cus1175,North,1013,Shirt,8,50
2/29/2024,Cus1253,South,1014,Shoes,10,60
3/31/2024,Cus1053,East,1015,Hat,11,10
4/30/2024,Cus1298,West,1016,Socks,4,20
5/31/2024,Cus1234,North,1017,Jacket,3,30
6/30/2024,Cus1017,South,1018,Gloves,12,25
7/31/2024,Cus1198,East,1019,Shoes,5,15
8/31/2024,Cus1349,West,1020,Hat,7,50
1/31/2023,Cus1280,North,1001,Shirt,5,20
2/28/2023,Cus1489,South,1002,Shoes,10,50
3/31/2023,Cus1172,East,1003,Hat,7,15
4/30/2023,Cus1170,West,1004,Socks,3,5
5/31/2023,Cus1464,North,1005,Jacket,2,60
6/30/2023,Cus1040,South,1006,Gloves,8,25
7/31/2023,Cus1442,East,1007,Shirt,12,40
8/31/2023,Cus1209,West,1008,Shoes,4,15
9/30/2023,Cus1286,North,1009,Hat,7,10
10/31/2023,Cus1310,South,1010,Socks,9,30
11/30/2023,Cus1162,East,1011,Jacket,6,35
12/31/2023,Cus1431,West,1012,Gloves,5,20
1/31/2024,Cus1262,North,1013,Shirt,8,50
2/29/2024,Cus1377,South,1014,Shoes,10,60
3/31/2024,Cus1461,East,1015,Hat,11,10
4/30/2024,Cus1374,West,1016,Socks,4,20
5/31/2024,Cus1466,North,1017,Jacket,3,30
6/30/2024,Cus1305,South,1018,Gloves,12,25
7/31/2024,Cus1202,East,1019,Shoes,5,15
8/31/2024,Cus1256,West,1020,Hat,7,50
1/31/2023,Cus1474,North,1001,Shirt,5,20
2/28/2023,Cus1233,South,1002,Shoes,10,50
3/31/2023,Cus1189,East,1003,Hat,7,15
4/30/2023,Cus1194,West,1004,Socks,3,5
5/31/2023,Cus1449,North,1005,Jacket,2,60
6/30/2023,Cus1228,South,1006,Gloves,8,25
7/31/2023,Cus1345,East,1007,Shirt,12,40
8/31/2023,Cus1093,West,1008,Shoes,4,15
9/30/2023,Cus1317,North,1009,Hat,7,10
10/31/2023,Cus1075,South,1010,Socks,9,30
11/30/2023,Cus1172,East,1011,Jacket,6,35
12/31/2023,Cus1283,West,1012,Gloves,5,20
1/31/2024,Cus1472,North,1013,Shirt,8,50
2/29/2024,Cus1157,South,1014,Shoes,10,60
3/31/2024,Cus1377,East,1015,Hat,11,10
4/30/2024,Cus1478,West,1016,Socks,4,20
5/31/2024,Cus1123,North,1017,Jacket,3,30
6/30/2024,Cus1186,South,1018,Gloves,12,25
7/31/2024,Cus1198,East,1019,Shoes,5,15
8/31/2024,Cus1255,West,1020,Hat,7,50
1/31/2023,Cus1199,North,1001,Shirt,5,20
2/28/2023,Cus1331,South,1002,Shoes,10,50
3/31/2023,Cus1362,East,1003,Hat,7,15
4/30/2023,Cus1308,West,1004,Socks,3,5
5/31/2023,Cus1082,North,1005,Jacket,2,60
6/30/2023,Cus1445,South,1006,Gloves,8,25
7/31/2023,Cus1164,East,1007,Shirt,12,40
8/31/2023,Cus1458,West,1008,Shoes,4,15
9/30/2023,Cus1190,North,1009,Hat,7,10
10/31/2023,Cus1041,South,1010,Socks,9,30
11/30/2023,Cus1374,East,1011,Jacket,6,35
12/31/2023,Cus1271,West,1012,Gloves,5,20
1/31/2024,Cus1052,North,1013,Shirt,8,50
2/29/2024,Cus1398,South,1014,Shoes,10,60
3/31/2024,Cus1482,East,1015,Hat,11,10
4/30/2024,Cus1368,West,1016,Socks,4,20
5/31/2024,Cus1149,North,1017,Jacket,3,30
6/30/2024,Cus1121,South,1018,Gloves,12,25
7/31/2024,Cus1257,East,1019,Shoes,5,15
8/31/2024,Cus1412,West,1020,Hat,7,50
1/31/2023,Cus1497,North,1001,Shirt,5,20
2/28/2023,Cus1406,South,1002,Shoes,10,50
3/31/2023,Cus1053,East,1003,Hat,7,15
4/30/2023,Cus1255,West,1004,Socks,3,5
5/31/2023,Cus1367,North,1005,Jacket,2,60
6/30/2023,Cus1368,South,1006,Gloves,8,25
7/31/2023,Cus1324,East,1007,Shirt,12,40
8/31/2023,Cus1451,West,1008,Shoes,4,15
9/30/2023,Cus1280,North,1009,Hat,7,10
10/31/2023,Cus1032,South,1010,Socks,9,30
11/30/2023,Cus1244,East,1011,Jacket,6,35
12/31/2023,Cus1273,West,1012,Gloves,5,20
1/31/2024,Cus1400,North,1013,Shirt,8,50
2/29/2024,Cus1168,South,1014,Shoes,10,60
3/31/2024,Cus1179,East,1015,Hat,11,10
4/30/2024,Cus1178,West,1016,Socks,4,20
5/31/2024,Cus1306,North,1017,Jacket,3,30
6/30/2024,Cus1397,South,1018,Gloves,12,25
7/31/2024,Cus1354,East,1019,Shoes,5,15
8/31/2024,Cus1086,West,1020,Hat,7,50
1/31/2023,Cus1059,North,1001,Shirt,5,20
2/28/2023,Cus1417,South,1002,Shoes,10,50
3/31/2023,Cus1217,East,1003,Hat,7,15
4/30/2023,Cus1103,West,1004,Socks,3,5
5/31/2023,Cus1367,North,1005,Jacket,2,60
6/30/2023,Cus1053,South,1006,Gloves,8,25
7/31/2023,Cus1326,East,1007,Shirt,12,40
8/31/2023,Cus1291,West,1008,Shoes,4,15
9/30/2023,Cus1334,North,1009,Hat,7,10
10/31/2023,Cus1481,South,1010,Socks,9,30
11/30/2023,Cus1273,East,1011,Jacket,6,35
12/31/2023,Cus1023,West,1012,Gloves,5,20
1/31/2024,Cus1282,North,1013,Shirt,8,50
2/29/2024,Cus1205,South,1014,Shoes,10,60
3/31/2024,Cus1355,East,1015,Hat,11,10
4/30/2024,Cus1028,West,1016,Socks,4,20
5/31/2024,Cus1084,North,1017,Jacket,3,30
6/30/2024,Cus1466,South,1018,Gloves,12,25
7/31/2024,Cus1347,East,1019,Shoes,5,15
8/31/2024,Cus1487,West,1020,Hat,7,50
1/31/2023,Cus1426,North,1001,Shirt,5,20
2/28/2023,Cus1152,South,1002,Shoes,10,50
3/31/2023,Cus1204,East,1003,Hat,7,15
4/30/2023,Cus1286,West,1004,Socks,3,5
5/31/2023,Cus1086,North,1005,Jacket,2,60
6/30/2023,Cus1389,South,1006,Gloves,8,25
7/31/2023,Cus1332,East,1007,Shirt,12,40
8/31/2023,Cus1448,West,1008,Shoes,4,15
9/30/2023,Cus1109,North,1009,Hat,7,10
10/31/2023,Cus1143,South,1010,Socks,9,30
11/30/2023,Cus1280,East,1011,Jacket,6,35
12/31/2023,Cus1133,West,1012,Gloves,5,20
1/31/2024,Cus1486,North,1013,Shirt,8,50
2/29/2024,Cus1400,South,1014,Shoes,10,60
3/31/2024,Cus1482,East,1015,Hat,11,10
4/30/2024,Cus1088,West,1016,Socks,4,20
5/31/2024,Cus1484,North,1017,Jacket,3,30
6/30/2024,Cus1491,South,1018,Gloves,12,25
7/31/2024,Cus1284,East,1019,Shoes,5,15
8/31/2024,Cus1118,West,1020,Hat,7,50
1/31/2023,Cus1220,North,1001,Shirt,5,20
2/28/2023,Cus1090,South,1002,Shoes,10,50
3/31/2023,Cus1291,East,1003,Hat,7,15
4/30/2023,Cus1267,West,1004,Socks,3,5
5/31/2023,Cus1253,North,1005,Jacket,2,60
6/30/2023,Cus1461,South,1006,Gloves,8,25
7/31/2023,Cus1326,East,1007,Shirt,12,40
8/31/2023,Cus1167,West,1008,Shoes,4,15
9/30/2023,Cus1211,North,1009,Hat,7,10
10/31/2023,Cus1246,South,1010,Socks,9,30
11/30/2023,Cus1491,East,1011,Jacket,6,35
12/31/2023,Cus1210,West,1012,Gloves,5,20
1/31/2024,Cus1419,North,1013,Shirt,8,50
2/29/2024,Cus1229,South,1014,Shoes,10,60
3/31/2024,Cus1078,East,1015,Hat,11,10
4/30/2024,Cus1408,West,1016,Socks,4,20
5/31/2024,Cus1466,North,1017,Jacket,3,30
6/30/2024,Cus1236,South,1018,Gloves,12,25
7/31/2024,Cus1344,East,1019,Shoes,5,15
8/31/2024,Cus1231,West,1020,Hat,7,50
1/31/2023,Cus1419,North,1001,Shirt,5,20
2/28/2023,Cus1086,South,1002,Shoes,10,50
3/31/2023,Cus1019,East,1003,Hat,7,15
4/30/2023,Cus1447,West,1004,Socks,3,5
5/31/2023,Cus1029,North,1005,Jacket,2,60
6/30/2023,Cus1223,South,1006,Gloves,8,25
7/31/2023,Cus1443,East,1007,Shirt,12,40
8/31/2023,Cus1210,West,1008,Shoes,4,15
9/30/2023,Cus1202,North,1009,Hat,7,10
10/31/2023,Cus1162,South,1010,Socks,9,30
11/30/2023,Cus1273,East,1011,Jacket,6,35
12/31/2023,Cus1066,West,1012,Gloves,5,20
1/31/2024,Cus1012,North,1013,Shirt,8,50
2/29/2024,Cus1377,South,1014,Shoes,10,60
3/31/2024,Cus1002,East,1015,Hat,11,10
4/30/2024,Cus1076,West,1016,Socks,4,20
5/31/2024,Cus1276,North,1017,Jacket,3,30
6/30/2024,Cus1343,South,1018,Gloves,12,25
7/31/2024,Cus1485,East,1019,Shoes,5,15
8/31/2024,Cus1158,West,1020,Hat,7,50
1/31/2023,Cus1084,North,1001,Shirt,5,20
2/28/2023,Cus1065,South,1002,Shoes,10,50
3/31/2023,Cus1475,East,1003,Hat,7,15
4/30/2023,Cus1434,West,1004,Socks,3,5
5/31/2023,Cus1458,North,1005,Jacket,2,60
6/30/2023,Cus1411,South,1006,Gloves,8,25
7/31/2023,Cus1098,East,1007,Shirt,12,40
8/31/2023,Cus1075,West,1008,Shoes,4,15
9/30/2023,Cus1289,North,1009,Hat,7,10
10/31/2023,Cus1452,South,1010,Socks,9,30
11/30/2023,Cus1268,East,1011,Jacket,6,35
12/31/2023,Cus1442,West,1012,Gloves,5,20
1/31/2024,Cus1064,North,1013,Shirt,8,50
2/29/2024,Cus1334,South,1014,Shoes,10,60
3/31/2024,Cus1305,East,1015,Hat,11,10
4/30/2024,Cus1180,West,1016,Socks,4,20
5/31/2024,Cus1291,North,1017,Jacket,3,30
6/30/2024,Cus1138,South,1018,Gloves,12,25
7/31/2024,Cus1462,East,1019,Shoes,5,15
8/31/2024,Cus1340,West,1020,Hat,7,50
1/31/2023,Cus1317,North,1001,Shirt,5,20
2/28/2023,Cus1375,South,1002,Shoes,10,50
3/31/2023,Cus1307,East,1003,Hat,7,15
4/30/2023,Cus1308,West,1004,Socks,3,5
5/31/2023,Cus1066,North,1005,Jacket,2,60
6/30/2023,Cus1244,South,1006,Gloves,8,25
7/31/2023,Cus1223,East,1007,Shirt,12,40
8/31/2023,Cus1487,West,1008,Shoes,4,15
9/30/2023,Cus1106,North,1009,Hat,7,10
10/31/2023,Cus1005,South,1010,Socks,9,30
11/30/2023,Cus1167,East,1011,Jacket,6,35
12/31/2023,Cus1351,West,1012,Gloves,5,20
1/31/2024,Cus1102,North,1013,Shirt,8,50
2/29/2024,Cus1199,South,1014,Shoes,10,60
3/31/2024,Cus1250,East,1015,Hat,11,10
4/30/2024,Cus1133,West,1016,Socks,4,20
5/31/2024,Cus1439,North,1017,Jacket,3,30
6/30/2024,Cus1475,South,1018,Gloves,12,25
7/31/2024,Cus1365,East,1019,Shoes,5,15
8/31/2024,Cus1314,West,1020,Hat,7,50
1/31/2023,Cus1159,North,1001,Shirt,5,20
2/28/2023,Cus1111,South,1002,Shoes,10,50
3/31/2023,Cus1480,East,1003,Hat,7,15
4/30/2023,Cus1045,West,1004,Socks,3,5
5/31/2023,Cus1219,North,1005,Jacket,2,60
6/30/2023,Cus1185,South,1006,Gloves,8,25
7/31/2023,Cus1400,East,1007,Shirt,12,40
8/31/2023,Cus1176,West,1008,Shoes,4,15
9/30/2023,Cus1243,North,1009,Hat,7,10
10/31/2023,Cus1248,South,1010,Socks,9,30
11/30/2023,Cus1309,East,1011,Jacket,6,35
12/31/2023,Cus1052,West,1012,Gloves,5,20
1/31/2024,Cus1463,North,1013,Shirt,8,50
2/29/2024,Cus1024,South,1014,Shoes,10,60
3/31/2024,Cus1288,East,1015,Hat,11,10
4/30/2024,Cus1027,West,1016,Socks,4,20
5/31/2024,Cus1002,North,1017,Jacket,3,30
6/30/2024,Cus1195,South,1018,Gloves,12,25
7/31/2024,Cus1010,East,1019,Shoes,5,15
8/31/2024,Cus1152,West,1020,Hat,7,50
1/31/2023,Cus1433,North,1001,Shirt,5,20
2/28/2023,Cus1465,South,1002,Shoes,10,50
3/31/2023,Cus1048,East,1003,Hat,7,15
4/30/2023,Cus1363,West,1004,Socks,3,5
5/31/2023,Cus1030,North,1005,Jacket,2,60
6/30/2023,Cus1156,South,1006,Gloves,8,25
7/31/2023,Cus1344,East,1007,Shirt,12,40
8/31/2023,Cus1263,West,1008,Shoes,4,15
9/30/2023,Cus1328,North,1009,Hat,7,10
10/31/2023,Cus1119,South,1010,Socks,9,30
11/30/2023,Cus1110,East,1011,Jacket,6,35
12/31/2023,Cus1135,West,1012,Gloves,5,20
1/31/2024,Cus1359,North,1013,Shirt,8,50
2/29/2024,Cus1319,South,1014,Shoes,10,60
3/31/2024,Cus1260,East,1015,Hat,11,10
4/30/2024,Cus1300,West,1016,Socks,4,20
5/31/2024,Cus1245,North,1017,Jacket,3,30
6/30/2024,Cus1206,South,1018,Gloves,12,25
7/31/2024,Cus1437,East,1019,Shoes,5,15
8/31/2024,Cus1238,West,1020,Hat,7,50
1/31/2023,Cus1072,North,1001,Shirt,5,20
2/28/2023,Cus1076,South,1002,Shoes,10,50
3/31/2023,Cus1334,East,1003,Hat,7,15
4/30/2023,Cus1151,West,1004,Socks,3,5
5/31/2023,Cus1108,North,1005,Jacket,2,60
6/30/2023,Cus1454,South,1006,Gloves,8,25
7/31/2023,Cus1269,East,1007,Shirt,12,40
8/31/2023,Cus1182,West,1008,Shoes,4,15
9/30/2023,Cus1056,North,1009,Hat,7,10
10/31/2023,Cus1325,South,1010,Socks,9,30
11/30/2023,Cus1031,East,1011,Jacket,6,35
12/31/2023,Cus1058,West,1012,Gloves,5,20
1/31/2024,Cus1488,North,1013,Shirt,8,50
2/29/2024,Cus1148,South,1014,Shoes,10,60
3/31/2024,Cus1487,East,1015,Hat,11,10
4/30/2024,Cus1322,West,1016,Socks,4,20
5/31/2024,Cus1341,North,1017,Jacket,3,30
6/30/2024,Cus1202,South,1018,Gloves,12,25
7/31/2024,Cus1309,East,1019,Shoes,5,15
8/31/2024,Cus1178,West,1020,Hat,7,50
1/31/2023,Cus1493,North,1001,Shirt,5,20
2/28/2023,Cus1360,South,1002,Shoes,10,50
3/31/2023,Cus1129,East,1003,Hat,7,15
4/30/2023,Cus1305,West,1004,Socks,3,5
5/31/2023,Cus1227,North,1005,Jacket,2,60
6/30/2023,Cus1054,South,1006,Gloves,8,25
7/31/2023,Cus1255,East,1007,Shirt,12,40
8/31/2023,Cus1289,West,1008,Shoes,4,15
9/30/2023,Cus1003,North,1009,Hat,7,10
10/31/2023,Cus1344,South,1010,Socks,9,30
11/30/2023,Cus1068,East,1011,Jacket,6,35
12/31/2023,Cus1287,West,1012,Gloves,5,20
1/31/2024,Cus1124,North,1013,Shirt,8,50
2/29/2024,Cus1206,South,1014,Shoes,10,60
3/31/2024,Cus1216,East,1015,Hat,11,10
4/30/2024,Cus1261,West,1016,Socks,4,20
5/31/2024,Cus1064,North,1017,Jacket,3,30
6/30/2024,Cus1409,South,1018,Gloves,12,25
7/31/2024,Cus1234,East,1019,Shoes,5,15
8/31/2024,Cus1134,West,1020,Hat,7,50
1/31/2023,Cus1278,North,1001,Shirt,5,20
2/28/2023,Cus1003,South,1002,Shoes,10,50
3/31/2023,Cus1343,East,1003,Hat,7,15
4/30/2023,Cus1232,West,1004,Socks,3,5
5/31/2023,Cus1374,North,1005,Jacket,2,60
6/30/2023,Cus1094,South,1006,Gloves,8,25
7/31/2023,Cus1124,East,1007,Shirt,12,40
8/31/2023,Cus1361,West,1008,Shoes,4,15
9/30/2023,Cus1244,North,1009,Hat,7,10
10/31/2023,Cus1154,South,1010,Socks,9,30
11/30/2023,Cus1325,East,1011,Jacket,6,35
12/31/2023,Cus1023,West,1012,Gloves,5,20
1/31/2024,Cus1346,North,1013,Shirt,8,50
2/29/2024,Cus1276,South,1014,Shoes,10,60
3/31/2024,Cus1173,East,1015,Hat,11,10
4/30/2024,Cus1230,West,1016,Socks,4,20
5/31/2024,Cus1172,North,1017,Jacket,3,30
6/30/2024,Cus1041,South,1018,Gloves,12,25
7/31/2024,Cus1270,East,1019,Shoes,5,15
8/31/2024,Cus1456,West,1020,Hat,7,50
1/31/2023,Cus1278,North,1001,Shirt,5,20
2/28/2023,Cus1253,South,1002,Shoes,10,50
3/31/2023,Cus1391,East,1003,Hat,7,15
4/30/2023,Cus1324,West,1004,Socks,3,5
5/31/2023,Cus1331,North,1005,Jacket,2,60
6/30/2023,Cus1338,South,1006,Gloves,8,25
7/31/2023,Cus1367,East,1007,Shirt,12,40
8/31/2023,Cus1222,West,1008,Shoes,4,15
9/30/2023,Cus1106,North,1009,Hat,7,10
10/31/2023,Cus1311,South,1010,Socks,9,30
11/30/2023,Cus1461,East,1011,Jacket,6,35
12/31/2023,Cus1351,West,1012,Gloves,5,20
1/31/2024,Cus1425,North,1013,Shirt,8,50
2/29/2024,Cus1119,South,1014,Shoes,10,60
3/31/2024,Cus1215,East,1015,Hat,11,10
4/30/2024,Cus1436,West,1016,Socks,4,20
5/31/2024,Cus1202,North,1017,Jacket,3,30
6/30/2024,Cus1088,South,1018,Gloves,12,25
7/31/2024,Cus1197,East,1019,Shoes,5,15
8/31/2024,Cus1240,West,1020,Hat,7,50
1/31/2023,Cus1460,North,1001,Shirt,5,20
2/28/2023,Cus1347,South,1002,Shoes,10,50
3/31/2023,Cus1234,East,1003,Hat,7,15
4/30/2023,Cus1156,West,1004,Socks,3,5
5/31/2023,Cus1137,North,1005,Jacket,2,60
6/30/2023,Cus1111,South,1006,Gloves,8,25
7/31/2023,Cus1367,East,1007,Shirt,12,40
8/31/2023,Cus1230,West,1008,Shoes,4,15
9/30/2023,Cus1197,North,1009,Hat,7,10
10/31/2023,Cus1299,South,1010,Socks,9,30
11/30/2023,Cus1119,East,1011,Jacket,6,35
12/31/2023,Cus1167,West,1012,Gloves,5,20
1/31/2024,Cus1426,North,1013,Shirt,8,50
2/29/2024,Cus1368,South,1014,Shoes,10,60
3/31/2024,Cus1451,East,1015,Hat,11,10
4/30/2024,Cus1351,West,1016,Socks,4,20
5/31/2024,Cus1263,North,1017,Jacket,3,30
6/30/2024,Cus1336,South,1018,Gloves,12,25
7/31/2024,Cus1128,East,1019,Shoes,5,15
8/31/2024,Cus1213,West,1020,Hat,7,50
1/31/2023,Cus1256,North,1001,Shirt,5,20
2/28/2023,Cus1419,South,1002,Shoes,10,50
3/31/2023,Cus1020,East,1003,Hat,7,15
4/30/2023,Cus1039,West,1004,Socks,3,5
5/31/2023,Cus1181,North,1005,Jacket,2,60
6/30/2023,Cus1386,South,1006,Gloves,8,25
7/31/2023,Cus1286,East,1007,Shirt,12,40
8/31/2023,Cus1135,West,1008,Shoes,4,15
9/30/2023,Cus1007,North,1009,Hat,7,10
10/31/2023,Cus1406,South,1010,Socks,9,30
11/30/2023,Cus1223,East,1011,Jacket,6,35
12/31/2023,Cus1032,West,1012,Gloves,5,20
1/31/2024,Cus1324,North,1013,Shirt,8,50
2/29/2024,Cus1188,South,1014,Shoes,10,60
3/31/2024,Cus1383,East,1015,Hat,11,10
4/30/2024,Cus1209,West,1016,Socks,4,20
5/31/2024,Cus1045,North,1017,Jacket,3,30
6/30/2024,Cus1258,South,1018,Gloves,12,25
7/31/2024,Cus1277,East,1019,Shoes,5,15
8/31/2024,Cus1374,West,1020,Hat,7,50
1/31/2023,Cus1223,North,1001,Shirt,5,20
2/28/2023,Cus1421,South,1002,Shoes,10,50
3/31/2023,Cus1289,East,1003,Hat,7,15
